307	1713.6158053788524
308	1712.3280265665483
309	1739.440692793204
310	2508.8301911183808
311	1957.0688193562544
312	1848.552114971396
313	1751.290071581138
314	2369.195487126664
315	2015.274684261829
316	1687.7784442627321
317	1682.7527282234396
318	1708.9815995738277
319	1708.2188914376982
320	2525.4972039453282
321	1683.7455099366057
322	1691.8671010027374
323	1709.4160480903024
324	1769.442153276748
325	1724.2750274900727
326	2709.7907038232256
327	1709.8916445084656
328	1722.261086357483
329	1724.4383327151809
330	1709.6756529553168
331	1744.3089657304931
332	1807.410783943215
333	2472.600294550422
334	1729.3804680058245
335	1746.6268181113537
336	1718.266945900217
337	1719.448025585245
338	1726.9472095338892
339	2398.0646286297188
340	1713.5171113050355
341	1711.899052611738
342	1711.9238571464946
343	2565.6165168380817
344	1819.2484959070662
345	1887.3512322640904
346	1750.6793514167139
347	2480.245851878025
348	1764.2150528923762
349	1734.573341203553
350	1715.767206576088
351	1715.4196125310361
352	2406.2758096052917
353	1724.8701022291384
354	1790.4122496468435
355	1747.9033264844245
356	2446.848680146089
357	1773.1220056935092
358	1991.3260894596508
359	2241.9231167066882
360	2973.735882328614
361	2027.7045329163243
362	1990.3502603288916
363	1888.26371804032
364	2129.9296676934014
365	2904.911350483061
366	2077.6418504972967
367	1676.6529614823287
368	1954.7427992144987
369	2188.7894345532345
370	2468.6592458593263
371	1912.989850086692
372	1830.1158273151323
373	1804.1683204835415
374	1741.1620394275672
375	1715.4426026153283
376	1715.8558818170866
377	1912.4389587365372
378	2230.072631181611
379	1717.0667069220365
380	1715.0497758210415
381	1717.173877391322
382	2401.306247086315
383	1715.0771514078958
384	1716.5936019362612
385	1715.6951574373788
386	1714.9913616914107
387	1715.1014719890723
388	2401.8219566499038
389	1716.3433816215263
390	1715.5157892416742
391	1715.246300380844
392	2418.175387472009
393	1678.0483057790482
394	1710.8425789327457
395	1717.7446883874204
396	2389.0668686281733
397	1712.6341855241938
398	1710.514615740892
